STOK ID,STOK Kodu,Barkod,Ürün Adı,Kategori,Marka,Alış Fiyatı,Kar Marjı (%),Satış Fiyatı,Piyasa Fiyatı,Tedarikçi,Ofis26 Satış,HEPCAZİP Satış,Güncel Stok,Raf,Kasa,Palet
16432.0,KKD-KSK-A5-100-C,,Keskin Free PP Kapak Defter A5 100 Yp Çizgili,Defterler,Keskin Color,,20,,,Tanımsız,0,0,,,0,0
16433.0,KKD-KSK-A5-100,,Keskin Free PP Kapak Defter A5 100 Yp Kareli,Defterler,Keskin Color,,20,,,Tanımsız,0,0,,,0,0
,30434,,Kuromi Spiralli Karton Kapak Defter 16x15 50 Yp Çizgili,Defterler,Keskin Color,,20,,,Tanımsız,0,0,,,0,0
16389.0,KSK-26,,Keskin Color Defter 3+1 100 Yp Pp Kapak Asist,Defterler,Keskin Color,,20,,,Tanımsız,0,0,,,0,0
16390.0,KSK-27,,Keskin Color Defter 4+1 125 Yp Pp Kapak Asist,Defterler,Keskin Color,,20,,,Tanımsız,0,0,,,0,0
,27049,,Gıpta Bloknot Prisma A4 Spiralli Karton Kapak 100 Yp Kareli,Defterler,Keskin Color,,20,,,Tanımsız,0,0,,,0,0
16325.0,KSK-116,,Keskin Color 17x24 100 Yp Çizgili Defter Saguaro,Defterler,Keskin Color,,20,,,Tanımsız,0,0,,,0,0
16329.0,KSK-122,,Keskin Color 17x24 100 Yp Çizgisiz Defter Wallart,Defterler,Keskin Color,,20,,,Tanımsız,0,0,,,0,0
16330.0,KSK-124,,Keskin Color 17x24 100 Yp Kareli Defter Wallart,Defterler,Keskin Color,,20,,,Tanımsız,0,0,,,0,0
16333.0,KSK-126,,Keskin Color 17x24 80 Yp Çizgili Defter Plume Baloons,Defterler,Keskin Color,,20,,,Tanımsız,0,0,,,0,0
16335.0,KSK-125,,Keskin Color 17x24 80 Yp Düz Defter Plume Baloons,Defterler,Keskin Color,,20,,,Tanımsız,0,0,,,0,0
16336.0,KSK-127,,Keskin Color 17x24 80 Yp Kareli Defter Plume Baloons,Defterler,Keskin Color,,20,,,Tanımsız,0,0,,,0,0
16386.0,KSK-118,,Keskin Color Ciltli Defter A4 100 Yp Doodles Kareli,Defterler,Keskin Color,,20,,,Tanımsız,0,0,,,0,0
16399.0,KSK-139,,"Keskin Color Hisli Şeyler Spiralli 18,5x25 80 Yp Kareli Zehir Gibiyim",Defterler,Keskin Color,,20,,,Tanımsız,0,0,,,0,0
16410.0,KSK-117,,Keskin Color Spiralli Defter A4 100 Yp Doodles Sert Kapak Çizgili Kraft,Defterler,Keskin Color,,20,,,Tanımsız,0,0,,,0,0
,30461,,Keskin Color Spiralli Defter A4 80 Yp Çizgili Hello Kity,Defterler,Keskin Color,,20,,,Tanımsız,0,0,,,0,0
,30462,,Keskin Color Spiralli Defter A4 80 Yp Kareli Hello Kity,Defterler,Keskin Color,,20,,,Tanımsız,0,0,,,0,0
,304400,,Kuromi A4 80 Yaprak Çizgili Karton Kapak Defter,Defterler,Keskin Color,,20,,,Tanımsız,0,0,,,0,0
,30441,,Kuromi A4 80 Yaprak Kareli Karton Kapak Defter,Defterler,Keskin Color,,20,,,Tanımsız,0,0,,,0,0
16326.0,KSK-123,,Keskin Color 17x24 100 Yp Çizgili Defter Wallart,Defterler,Keskin Color,,20,,,Tanımsız,0,0,,,0,0
16441.0,KSK-74,,Keskin Resim Defteri 17x25 15 Yp 12'li Paket,Defterler,Keskin Color,,20,,,Tanımsız,0,0,,,0,0
,62738,,Gıpta Defter Modelist 160 Yaprak Çizgili 17x24 İplik Dikişli Deri Kapaklı Defter,Defterler,Keskin Color,,20,,,Tanımsız,0,0,,,0,0
,234455,,Gıpta İp Dikişli Flexi 96 Yaprak Defter Kareli 22x26,Defterler,Keskin Color,,20,,,Tanımsız,0,0,,,0,0
16396.0,KSK-140,,"Keskin Color Hisli Şeyler Spiralli 18,5x25 80 Yp Çizgili Kürek",Defterler,Keskin Color,,20,,,Tanımsız,0,0,,,0,0
16398.0,KSK-141,,"Keskin Color Hisli Şeyler Spiralli 18,5x25 80 Yp Çizgili Zehir Gibiyim",Defterler,Keskin Color,,20,,,Tanımsız,0,0,,,0,0
,13274,,Keskin Free PP Kapak Defter A4 240 Yp Kareli,Defterler,Keskin Color,,20,,,Tanımsız,0,0,,,0,0
16436.0,KKD-KSK-A5-80-K,,Keskin Free PP Kapak Defter A5 80 Yp Kareli,Defterler,Keskin Color,,20,,,Tanımsız,0,0,,,0,0
,38240,,Keskin Free PP Kapak Defter Spiralli A4 160 Yp Çizgili,Defterler,Keskin Color,,20,,,Tanımsız,0,0,,,0,0
,62739,,Gıpta Defter Modelist 160 Yaprak Kareli 17x24 İplik Dikişli Deri Kapaklı Defter,Defterler,Keskin Color,,20,,,Tanımsız,0,0,,,0,0
,133828,,Keskin 17x25 20 Yp Spiralli Resim Defteri,Defterler,Keskin Color,,20,,,Tanımsız,0,0,,,0,0
16394.0,KSK-131,,Keskin Color Hisli Şeyler A4 80 Yp Çizgili Üstüme Gelmeyin Ben Zaten Dolmuşum,Defterler,Keskin Color,,20,,,Tanımsız,0,0,,,0,0
16395.0,KSK-142,,"Keskin Color Hisli Şeyler Spiralli 18,5x25 80 Yp Çizgili Düzelicez",Defterler,Keskin Color,,20,,,Tanımsız,0,0,,,0,0
16397.0,KSK-143,,"Keskin Color Hisli Şeyler Spiralli 18,5x25 80 Yp Çizgili Şort",Defterler,Keskin Color,,20,,,Tanımsız,0,0,,,0,0
16400.0,KSK-132,,Keskin Color Hisli Şeyler Spiralli A4 80 Yp Çizgili Hepside Beni Bulur,Defterler,Keskin Color,,20,,,Tanımsız,0,0,,,0,0
16401.0,KSK-133,,Keskin Color Hisli Şeyler Spiralli A4 80 Yp Çizgili Neyim Ben Dünyanın En Tatlısı Filan mı ?,Defterler,Keskin Color,,20,,,Tanımsız,0,0,,,0,0
16402.0,KSK-134,,Keskin Color Hisli Şeyler Spiralli A4 80 Yp Çizgili Sıkıldım Artık,Defterler,Keskin Color,,20,,,Tanımsız,0,0,,,0,0
16403.0,KSK-136,,Keskin Color Hisli Şeyler Spiralli A4 80 Yp Kareli Hepside Beni Bulur,Defterler,Keskin Color,,20,,,Tanımsız,0,0,,,0,0
16404.0,KSK-137,,Keskin Color Hisli Şeyler Spiralli A4 80 Yp Kareli Neyim Ben Dünyanı En Tatlısı Filan Mı ?,Defterler,Keskin Color,,20,,,Tanımsız,0,0,,,0,0
16405.0,KSK-138,,Keskin Color Hisli Şeyler Spiralli A4 80 Yp Kareli Sıkıldım Artık,Defterler,Keskin Color,,20,,,Tanımsız,0,0,,,0,0
16406.0,KSK-135,,Keskin Color Hisli Şeyler Spiralli A4 80 Yp Kareli Üstüme Gelmeyin Ben Zaten Dolmuşum,Defterler,Keskin Color,,20,,,Tanımsız,0,0,,,0,0
16374.0,KKD-CY,,Keskin Color A4 Defter 100 Yp Çizgili Pp. Kp. Dikişli Cool Yeşil,Defterler,Keskin Color,,20,,,Tanımsız,0,0,,,0,0
,200470,,Keskin Free PP Kapak Defter A4 120 Yp Çizgili,Defterler,Keskin Color,,20,,,Tanımsız,0,0,,,0,0
16306.0,ENV-DFTR,8690240451605,Envanter Defteri,Defterler,Dilman,,20,,,Tanımsız,0,0,8.0,67,0,0
,55388,8694639044065,Dilman İmza Dosyası Suni Deri 16 YP,Defterler,Dilman,,20,,,Tanımsız,0,0,2.0,67,0,0
16305.0,DLM-IMZA-192,8694639050288,Dilman Personel İmza Devam Defteri 192Y,Defterler,Dilman,,20,,,Tanımsız,0,0,1.0,67,0,0
,5700812,,College Dikişli PP Kapak Defter A4 40 Yp Çizgili,Defterler,College,,20,,,Tanımsız,0,0,,,0,0
,570083,,College Dikişli PP Kapak Defter A4 40 Yp Kareli,Defterler,College,,20,,,Tanımsız,0,0,,,0,0
,570082,,College Dikişli PP Kapak Defter A4 60 Yp Kareli,Defterler,College,,20,,,Tanımsız,0,0,,,0,0
,570085,,College Dikişli PP Kapak Defter A4 100 Yp Çizgili,Defterler,College,,20,,,Tanımsız,0,0,,,0,0
,570084,,College Dikişli PP Kapak Defter A4 100 Yp Kareli,Defterler,College,,20,,,Tanımsız,0,0,,,0,0
,5700811,,College Dikişli PP Kapak Defter A4 80 Yp Çizgili,Defterler,College,,20,,,Tanımsız,0,0,,,0,0
,570081,,College Dikişli PP Kapak Defter A4 80 Yp Kareli,Defterler,College,,20,,,Tanımsız,0,0,,,0,0
,70201903,,VJ Planlayıcı Defter,Defterler,College,,20,,,Tanımsız,0,0,,,0,0
16294.0,KC-ART-SYH-2,4974052853302,Artline Çizim Kalemi 0.2 Siyah,Çizim Kalemi,Artline,,20,,,Tanımsız,0,0,11.0,57,0,0
16295.0,KC-ART-SYH-3,4974052853609,Artline Çizim Kalemi 0.3 MM Siyah,Çizim Kalemi,Artline,,20,,,Tanımsız,0,0,9.0,57,0,0
16293.0,KC-ART-MV-2,4974052853319,Artline Çizim Kalemi 0.2 Mavi,Çizim Kalemi,Artline,,20,,,Tanımsız,0,0,8.0,57,0,0
16296.0,KC-ART-SYH-5,4974052854200,Artline Çizim Kalemi 0.5 MM Siyah,Çizim Kalemi,Artline,,20,,,Tanımsız,0,0,7.0,57,0,0
,58203,6920583833397,Kraf Çıtçıtlı A4 Dosya Şeffaf 1209,Çıtçıtlı Dosya,Kraf,,20,,,Tanımsız,0,0,,,0,0
,27967,,Keskin Color Çıtçıtlı Dosya Plastik Frozen A4,Çıtçıtlı Dosya,Keskin Color,,20,,,Tanımsız,0,0,,,0,0
,27965,,Keskin Color Çıtçıtlı Dosya Plastik Spider A4,Çıtçıtlı Dosya,Keskin Color,,20,,,Tanımsız,0,0,,,0,0
,30485,,Kuromi Çıtçıtlı Dosya A4,Çıtçıtlı Dosya,Keskin Color,,20,,,Tanımsız,0,0,,,0,0
,156-1,,Samsonite Qibyte 15.6 Notebook Sırt Çantası,Çantalar,Samsonite,,20,,,Tanımsız,0,0,,,0,0
,184945,8680454917387,KRAF CİLT KAPAĞI A4 160 MİC. 100 LÜ KIRMIZI 512G,Cilt Kapağı,Kraf,,20,,,Tanımsız,0,0,14.0,B1,0,0
,95448,8690345737116,Oyal Zarf Diplomat 10.5 cm X 24 cm 110 Gr Pencereli Beyaz Zarf,Zarflar,Oyal,,20,,,Tanımsız,0,0,,,0,0
16281.0,MAS-71,8691217233002,Mas Çelik Cetvel 30 Cm Standart,Cetvel,Mas,,20,,,Tanımsız,0,0,13.0,14,0,0
16282.0,MAS-73,8691217234009,Mas Çelik Cetvel 40 Cm Standart-2340,Cetvel,Mas,,20,,,Tanımsız,0,0,32.0,14,0,0
16283.0,MAS-74,8691217235006,Mas Çelik Cetvel 50 Cm Standart,Cetvel,Mas,,20,,,Tanımsız,0,0,8.0,14,0,0
16284.0,MAS-72,8691217232807,Mas Çelik Cetvel 15 Cm Standart,Cetvel,Mas,,20,,,Tanımsız,0,0,3.0,14,0,0
,121022,8690345306626,Oyal Zarf Kare 11.4x16.2 70 Gr Elvan Kraft,Zarflar,Oyal,,20,,,Tanımsız,0,0,,,0,0
16287.0,CT20CM-HTS,8692556001451,Hatas Cetvel 20 cm Plastik Cetvel,Cetvel,Hatas,,20,,,Tanımsız,0,0,50.0,14,0,0
,,4005401347811,"Faber Castell Grip 1347 Versatil 0,7 mm gold",Versatil Kalem,Faber Castell,,20,,,Tanımsız,0,0,12.0,42,0,0
,5403,8680454929878,Kraf Büyüteç Metal Çerçeve 90mm 395G,BÜYÜTEÇ,Kraf,,20,,,Tanımsız,0,0,1.0,14,0,0
,1757,8697405222339,Brons Suluboya Fırçası No: 2,Boya Fırçası,Brons,,20,,,Tanımsız,0,0,,,0,0
16267.0,BR-231,8697405222315,Brons Suluboya Fırçası No: 0,Boya Fırçası,Brons,,20,,,Tanımsız,0,0,,,0,0
,1753,8697405222322,Brons Suluboya Fırçası No: 1,Boya Fırçası,Brons,,20,,,Tanımsız,0,0,,,0,0
,1755,8697405222421,Brons Suluboya Fırçası No: 11,Boya Fırçası,Brons,,20,,,Tanımsız,0,0,,,0,0
,1763,8697405222391,Brons Suluboya Fırçası No: 8,Boya Fırçası,Brons,,20,,,Tanımsız,0,0,,,0,0
,1762,8697405222384,Brons Suluboya Fırçası No: 7,Boya Fırçası,Brons,,20,,,Tanımsız,0,0,,,0,0
,1764,8697405222407,Brons Suluboya Fırçası No: 9,Boya Fırçası,Brons,,20,,,Tanımsız,0,0,,,0,0
,1752,8697405222667,Brons Suluboya Fırçası No: 00 BR-230,Boya Fırçası,Brons,,20,,,Tanımsız,0,0,,,0,0
,1758,8697405222346,Brons Suluboya Fırçası No: 3,Boya Fırçası,Brons,,20,,,Tanımsız,0,0,,,0,0
,1754,8697405222414,Brons Suluboya Fırçası No: 10,Boya Fırçası,Brons,,20,,,Tanımsız,0,0,,,0,0
,1761,8697405222377,Brons Suluboya Fırçası No: 6,Boya Fırçası,Brons,,20,,,Tanımsız,0,0,,,0,0
,1759,8697405222353,Brons Suluboya Fırçası No: 4,Boya Fırçası,Brons,,20,,,Tanımsız,0,0,,,0,0
,11360,8697405222360,Brons Suluboya Fırçası No: 5,Boya Fırçası,Brons,,20,,,Tanımsız,0,0,,,0,0
,21927,6923980353048,Kraf Mıknatıs Blisterli 4 cm 4'lü 504G,Blister,Kraf,,20,,,Tanımsız,0,0,18.0,27,0,0
,77345,8690345737376,Oyal Zarf 13x18 90 Gr Beyaz,Zarflar,Oyal,,20,,,Tanımsız,0,0,,,0,0
,371016233,8690345736683,Oyal Torba Zarf (17x25) Beyaz 110 Gr,Zarflar,Oyal,,20,,,Tanımsız,0,0,,,0,0
,62281,8690345736584,Oyal Torba Zarf 24x32 110 GR Beyaz,Zarflar,Oyal,,20,,,Tanımsız,0,0,,,0,0
,62284,8690345736676,Oyal Torba Zarf 17x25 Kraft 90 gr,Zarflar,Oyal,,20,,,Tanımsız,0,0,,,0,0
,371016275,8690345737055,Oyal Buklet Zarf Pencereli Byz 110gr,Zarflar,Oyal,,20,,,Tanımsız,0,0,,,0,0
16254.0,BN3289-VGE-18,8690461018250,Vege Çift Taraflı Bant 18mm X 25m,Bantlar,Vege,,20,,,Tanımsız,0,0,75.0,B6,0,0
16253.0,KMB-VG-12-33,,Vege 48mm x 40m Bant 4 Rulo Kesici Hediyeli,Bantlar,Vege,,20,,,Tanımsız,0,0,18.0,25,0,0
,13985,8690461025258,Vege Çift Taraflı Bant 25mmX25m,Bantlar,Vege,,20,,,Tanımsız,0,0,71.0,B6,0,0
16260.0,BN3306-VGE,8690461993007,Vege Koli Bandı 45mmx100m Şeffaf (fil),Bantlar,Vege,,20,,,Tanımsız,0,0,7.0,B6,0,0
16261.0,BA65023,8690461118103,Vege Köpük Montaj Bandı 19mm X 10m,Bantlar,Vege,,20,,,Tanımsız,0,0,7.0,25,0,0
,43127,8690461038258,Vege Çift Taraflı Bant 38mmx25m,Bantlar,Vege,,20,,,Tanımsız,0,0,32.0,B6,0,0
,43128,8690461050250,Vege Çift Taraflı Bant 50mmx25m,Bantlar,Vege,,20,,,Tanımsız,0,0,19.0,B6,0,0
,20294,8692404211230,Pensan Versatil IQ 0.7 mm set,Versatil Kalem,Pensan,,20,,,Tanımsız,0,0,27.0,42,0,0
,583,8693245024409,Noki Versatil Kalem Glory7550,Versatil Kalem,Noki,,20,,,Tanımsız,0,0,47.0,42,0,0
,,,Vege Selefon Bant 12mmx10,Bantlar,Vege,,20,,,Tanımsız,0,0,4.0,18,0,0
16258.0,BA90015,,"Vege Çift Taraflı Köpük Bant 19 mm x 1,5 mt",Bantlar,Vege,,20,,,Tanımsız,0,0,2.0,18,0,0
16252.0,04345-00016,8690335901718,Tesa Maskeleme Bantı 18x35,Bantlar,TESA,,20,,,Tanımsız,0,0,22.0,25,0,0
,113868,8693245013861,Noki Selefon Bant 12x66 1266,Bantlar,Noki,,20,,,Tanımsız,0,0,265.0,18*24,0,0
,20104,8693245020104,Noki Selefon Bant 12x33 1233,Bantlar,Noki,,20,,,Tanımsız,0,0,136.0,18,0,0
16250.0,MAS-80,4001895256417,Scotch Magic Bant 2'Li Yedek 19 Mm X 7.5 M,Bantlar,Mas,,20,,,Tanımsız,0,0,7.0,18,0,0
,121014,8690345736898,Oyal Torba Zarf 32x42 90 Gr Kraft,Zarflar,Oyal,,20,,,Tanımsız,0,0,,,0,0
,278001111,8691217261500,Mas 2615 Çift Taraflı Bant 45x25m,Bantlar,Mas,,20,,,Tanımsız,0,0,14.0,16-17,0,0
16236.0,M2614,8691217261401,Mas 2614 Çift Taraflı Bant 38x25m,Bantlar,Mas,,20,,,Tanımsız,0,0,7.0,17,0,0
16251.0,MAS-81,21200977770,Scotch Magic Bant Kesicili 19 Mm X 7.5 M yeşil,Bantlar,Mas,,20,,,Tanımsız,0,0,3.0,18,0,0
16238.0,M2623,8691217262309,Mas 2623 Selobant 12mm x 33m,Bantlar,Mas,,20,,,Tanımsız,0,0,10.0,18,0,0
,211929,8691217265508,MAS 2655 Kaydırmaz Bant 25mm x 15m Sarı&Siyah,Bantlar,Mas,,20,,,Tanımsız,0,0,15.0,17,0,0
,278100651,8691217260404,Mas Koli Bantı 45x100 Şeffaf,Bantlar,Mas,,20,,,Tanımsız,0,0,60.0,B6,0,0
,278001110,8691217261203,Mas 2612 Çift Taraflı Bant 19x25m,Bantlar,Mas,,20,,,Tanımsız,0,0,5.0,17,0,0
16243.0,BN3292-MAS,8691217263306,Mas Görünmez Bant 19mm X 33mm 2633,Bantlar,Mas,,20,,,Tanımsız,0,0,22.0,18,0,0
16233.0,M2611,8691217261104,Mas 2611 Çift Taraflı Bant 15 mm x 25 m,Bantlar,Mas,,20,,,Tanımsız,0,0,16.0,17,0,0
16249.0,MAS-78,21200593062,"Scotch Kristal Bant Kesicili 19 MM X 7,5 M kırmızı",Bantlar,Mas,,20,,,Tanımsız,0,0,4.0,18,0,0
,2780011101,8691217261302,Mas 2613 Çift Taraflı Bant 25x25m,Bantlar,Mas,,20,,,Tanımsız,0,0,4.0,17,0,0
,2654,8691217265423,MAS 2654 Kaydırmaz Bant 25mm x 5m Siyah,Bantlar,Mas,,20,,,Tanımsız,0,0,12.0,17,0,0
,26544,8691217265409,MAS 2654 Kaydırmaz Bant 25mm x 5m Sarı&Siyah,Bantlar,Mas,,20,,,Tanımsız,0,0,2.0,17,0,0
,150116,8680454926679,Kraf Çift Taraflı Köpük Bant 50mm X 5m,Bantlar,Kraf,,20,,,Tanımsız,0,0,2.0,17,0,0
,150115,8680454926655,Kraf Çift Taraflı Köpük Bant 38mm X 5m 5038G,Bantlar,Kraf,,20,,,Tanımsız,0,0,2.0,17,0,0
,150114,8680454926631,Kraf Çift Taraflı Köpük Bant 25mm X 5m 5025G,Bantlar,Kraf,,20,,,Tanımsız,0,0,3.0,17,0,0
,150107,8680454926495,Kraf Çift Taraflı Bant 19MM X 25M 2519G,Bantlar,Kraf,,20,,,Tanımsız,0,0,2.0,17,0,0
,150111,8680454926570,Kraf Çift Taraflı Köpük Bant 12mm X 5m 5012G,Bantlar,Kraf,,20,,,Tanımsız,0,0,5.0,17,0,0
16232.0,BN3315-KRF,8680454916694,Kraf Görünmez Bant Kesicili 19mm X 33m,Bantlar,Kraf,,20,,,Tanımsız,0,0,16.0,18,0,0
,,8682835127385,Noki Versatil Kalem suez 9500,Versatil Kalem,Noki,,20,,,Tanımsız,0,0,47.0,42,0,0
,,9556089794503,Faber Castell Hamur Yapıştırıcı Renkli 50gr,Yapıştırıcı,Faber Castell,,20,,,Tanımsız,0,0,20.0,38,0,0
,,8681241373171,FC Sıvı Yapıştırıcı Su Bazlı 50ml,Yapıştırıcı,Faber Castell,,20,,,Tanımsız,0,0,23.0,15,0,0
,,8690826796458,FC Sıvı Yapıştırıcı Su Bazlı 7gr,Yapıştırıcı,Faber Castell,,20,,,Tanımsız,0,0,31.0,31,0,0
16229.0,AST-SYH,,Astel Koli Bandı 45x100 Siyah Bant,Bantlar,Astel,,20,,,Tanımsız,0,0,70.0,B6,0,0
16228.0,AST-3,,Astel Koli Bandı 45x100 Sarı Bant,Bantlar,Astel,,20,,,Tanımsız,0,0,28.0,B6,0,0
16226.0,AST-1,,Astel Koli Bandı 45x100 Kahverengi Bant,Bantlar,Astel,,20,,,Tanımsız,0,0,40.0,B6,0,0
16227.0,AST-4,,Astel Koli Bandı 45x100 Mavi Bant,Bantlar,Astel,,20,,,Tanımsız,0,0,4.0,B6,0,0
16230.0,AST-2,,Astel Koli Bandı 45x100 Turuncu Bant,Bantlar,Astel,,20,,,Tanımsız,0,0,4.0,B6,0,0
,278000198,8691217074094,Mas 740 Force Bant Kesici 12x33 Siyah,Bant Kesiciler,Mas,,20,,,Tanımsız,0,0,7.0,6,0,0
16217.0,M0730,8691217073097,Mas 730 Flash Bant Kesici 12x66 Siyah,Bant Kesiciler,Mas,,20,,,Tanımsız,0,0,4.0,1,0,0
16219.0,M0740,8691217074087,Mas 740 Force Bant Kesici 12x33 Mavi,Bant Kesiciler,Mas,,20,,,Tanımsız,0,0,4.0,6,0,0
16218.0,M0740-K,8691217074070,Mas 740 Force Bant Kesici 12x33 Kırmızı,Bant Kesiciler,Mas,,20,,,Tanımsız,0,0,2.0,6,0,0
,278000196,8691217081504,Mas 815 Masaüstü Organizer Şeffaf,Bant Kesiciler,Mas,,20,,,Tanımsız,0,0,,,0,0
16216.0,BM3110-KRF,8680454902567,Kraf Bant Makİnasi 12x10 100g Mavi,Bant Kesiciler,Kraf,,20,,,Tanımsız,0,0,3.0,1,0,0
,,,Pattex 2li set,Yapıştırıcılar,Pattex,,20,,,Tanımsız,0,0,8.0,15,0,0
16196.0,KA3330-DEL,8690060167007,Delta Ataş No:1 167,Ataş,Delta,,20,,,Tanımsız,0,0,13.0,13,0,0
16197.0,KA3331-DEL,8690060171004,Delta Ataş No:2 171,Ataş,Delta,,20,,,Tanımsız,0,0,,,0,0
16198.0,KA3332-DEL,,Delta Ataş No:3 175,Ataş,Delta,,20,,,Tanımsız,0,0,17.0,13,0,0
16199.0,KA3333-DEL,8690060179000,Delta Ataş No:4 179,Ataş,Delta,,20,,,Tanımsız,0,0,22.0,13,0,0
16200.0,KA3334-DEL,8690060180105,Delta Ataş No:5 180,Ataş,Delta,,20,,,Tanımsız,0,0,9.0,13,0,0
16201.0,KA3335-DEL,8690060181102,Delta Ataş No:6 181,Ataş,Delta,,20,,,Tanımsız,0,0,,,0,0
16202.0,KA3336-DEL,8690060182000,Delta Ataş No:7 182,Ataş,Delta,,20,,,Tanımsız,0,0,11.0,13,0,0
16203.0,KA3337-DEL,8690060183007,Delta Ataş No:8 183,Ataş,Delta,,20,,,Tanımsız,0,0,7.0,13,0,0
,203254,8680454930843,Kraf Ataş NO:4 404G,Ataş,Kraf,,20,,,Tanımsız,0,0,9.0,13,0,0
16205.0,MAS-30,8691217029001,Mas Ataş Dev 10 CM 290,Ataş,Mas,,20,,,Tanımsız,0,0,20.0,11,0,0
16206.0,MAS-1,8691217025003,Mas Ataş Dev 5 CM 250,Ataş,Mas,,20,,,Tanımsız,0,0,31.0,12,0,0
16207.0,MAS-25,8691217026000,Mas Ataş Dev Battal 6 CM 260,Ataş,Mas,,20,,,Tanımsız,0,0,36.0,12,0,0
16208.0,MAS-26,8691217027007,Mas Ataş Dev Jumbo 7 CM 270,Ataş,Mas,,20,,,Tanımsız,0,0,18.0,12,0,0
16209.0,MAS-20,8691217021005,Mas Ataş Nikel Kaplı NO:1 210,Ataş,Mas,,20,,,Tanımsız,0,0,25.0,12,0,0
16210.0,MAS-22,8691217022002,Mas Ataş Nikel Kaplı NO:2 220,Ataş,Mas,,20,,,Tanımsız,0,0,31.0,12,0,0
16211.0,MAS-23,8691217023009,Mas Ataş Nikel Kaplı NO:3 230,Ataş,Mas,,20,,,Tanımsız,0,0,66.0,12,0,0
16212.0,MAS-24,8691217024006,Mas Ataş Nikel Kaplı NO:4 240,Ataş,Mas,,20,,,Tanımsız,0,0,37.0,12,0,0
16213.0,MAS-28,8691217028004,Mas Ataş Renkli 28 MM 280,Ataş,Mas,,20,,,Tanımsız,0,0,62.0,13,0,0
16214.0,MAS-295,8691217029506,Mas Ataş Renkli 5 CM 295,Ataş,Mas,,20,,,Tanımsız,0,0,46.0,13,0,0
16215.0,MAS-29,8691217028509,Mas Ataş Zebra Renkli 28 MM 285,Ataş,Mas,,20,,,Tanımsız,0,0,70.0,13,0,0
,120168,,Oyal Zarf 13x18 90 Gr Kraft,Zarflar,Oyal,,20,,,Tanımsız,0,0,,,0,0
,5001986,4004675001986,Schneider Asetat Kalemi S Seri 0.4 mm Siyah 220,Asetat Kalemi,Schneider,,20,,,Tanımsız,0,0,150.0,50,0,0
,5002044,4004675002044,Schneider Asetat Kalemi S Seri 0.4 mm Mavi 220,Asetat Kalemi,Schneider,,20,,,Tanımsız,0,0,115.0,50,0,0
,5002043,4004675012043,Schneider Asetat Kalemi M Seri 1.0 mm Yeşil 224,Asetat Kalemi,Schneider,,20,,,Tanımsız,0,0,56.0,51,0,0
,5002013,4004675002013,Schneider Asetat Kalemi S Seri 0.4 mm Kırmızı 220,Asetat Kalemi,Schneider,,20,,,Tanımsız,0,0,36.0,50,0,0
,5002036,4004675012036,Schneider Asetat Kalemi M Seri 1.0 mm Mavi 224,Asetat Kalemi,Schneider,,20,,,Tanımsız,0,0,27.0,50,0,0
,5002012,4004675012012,Schneider Asetat Kalemi M Seri 1.0 mm Siyah 224,Asetat Kalemi,Schneider,,20,,,Tanımsız,0,0,12.0,50,0,0
,5002075,4004675002075,Schneider Asetat Kalemi S Seri 0.4 mm Yeşil 220,Asetat Kalemi,Schneider,,20,,,Tanımsız,0,0,4.0,50,0,0
17593.0,ZF3126-OYL,,Oyal Zarf Torba 26x35 100 Gr Natura Slk,Zarflar,Oyal,,20,,,Tanımsız,0,0,,,0,0
17586.0,ZF3115-OYL-KRF-B,8690345737062,Oyal Zarf Diplomat 10.5 cm X 24 cm 90 Gr Beyaz,Zarflar,Oyal,,20,,,Tanımsız,0,0,,,0,0
,164538,8680454913105,Kraf Asetat Kalemi Silgili (S) 270 Mavi,Asetat Kalemi,Kraf,,20,,,Tanımsız,0,0,167.0,50,0,0
,164539,8680454913143,Kraf Asetat Kalemi Silgili (S) 270 Siyah,Asetat Kalemi,Kraf,,20,,,Tanımsız,0,0,80.0,50,0,0
16180.0,CD3173-KRF,8680454902352,Kraf Asetat Kalemi Ohp Plus 290 (S) Mavi,Asetat Kalemi,Kraf,,20,,,Tanımsız,0,0,82.0,50,0,0
,164533,8680454912900,Kraf Asetat Kalemi Silgili (M) 260 Yeşil,Asetat Kalemi,Kraf,,20,,,Tanımsız,0,0,85.0,50,0,0
,164536,8680454913020,Kraf Asetat Kalemi Silgili (S) 270 Kırmızı,Asetat Kalemi,Kraf,,20,,,Tanımsız,0,0,77.0,50,0,0
16178.0,CD3171-KRF,8680454902321,Kraf Asetat Kalemi Ohp Plus 280 (m) Siyah,Asetat Kalemi,Kraf,,20,,,Tanımsız,0,0,69.0,50,0,0
16177.0,CD3170-KRF,8680454902314,Kraf Asetat Kalemi Ohp Plus 280 (M) Mavi,Asetat Kalemi,Kraf,,20,,,Tanımsız,0,0,32.0,50,0,0
16181.0,CD3174-KRF,8680454902369,Kraf Asetat Kalemi Ohp Plus 290 (S) Siyah,Asetat Kalemi,Kraf,,20,,,Tanımsız,0,0,31.0,50,0,0
16179.0,CD3172-KRF,8680454902345,Kraf Asetat Kalemi Ohp Plus 290 (S) Kırmızı,Asetat Kalemi,Kraf,,20,,,Tanımsız,0,0,26.0,50,0,0
,278010838,8691217079808,Mas Zımba Makinesi Uzun 20 SY 24/6-26/6 Siyah 798,Zımba Makinası,Mas,77.14,20,92.57,,Tanımsız,0,0,1.0,3,0,0
